milk_id,scenario,timestamp,hour_of_day,day_of_week,is_weekend,storage_hours,storage_phase,current_temperature_c,avg_temperature_c,min_temperature_c,max_temperature_c,temperature_std_c,temp_last_1h,temp_last_3h,temp_last_6h,temp_volatility,time_above_6c_hours,time_above_8c_hours,time_in_danger_zone_pct,num_temperature_excursions,longest_excursion_hours,cumulative_temperature_exposure,temperature_trend,degradation_rate_per_hour,remaining_shelf_life_hours,is_safe,safety_label
MILK_10247,good_cold,2026-04-17T10:00:00,10,4,0,236,late,4.23,4.38,1.26,7.31,1.11,4.23,3.86,3.63,0.5523,17,0,0.0,0,0,1038.64,0.3178,1.0552,86.97,1,SAFE
MILK_10248,good_cold,2026-06-10T03:00:00,3,2,0,104,mid,4.59,4.56,1.67,7.05,1.15,4.59,4.4,4.86,1.4366,13,0,0.0,0,0,478.54,-0.1618,1.082,223.47,1,SAFE
MILK_10249,variable_chain,2026-01-31T16:00:00,16,5,1,42,fresh,6.29,5.59,0.5,11.7,2.78,6.29,6.69,6.98,2.139,21,9,21.43,8,2,240.25,-0.8335,1.2785,282.3,1,SAFE
MILK_10250,ideal_cold,2026-03-24T05:00:00,5,1,0,179,mid,4.15,4.01,2.66,5.0,0.41,4.15,3.9,3.88,0.2413,0,0,0.0,0,0,721.94,0.0456,1.0078,155.6,1,SAFE
MILK_10251,good_cold,2026-03-16T18:00:00,18,0,0,22,fresh,1.65,4.41,1.65,6.88,1.13,1.65,3.58,3.84,1.0684,2,0,0.0,0,0,101.35,-0.4187,1.1017,311.76,1,SAFE
MILK_10252,ideal_cold,2026-02-25T00:00:00,0,2,0,142,mid,3.61,3.99,3.19,5.46,0.41,3.61,3.91,3.87,0.181,0,0,0.0,0,0,570.32,-0.0213,1.0068,193.04,1,SAFE
MILK_10253,good_cold,2026-03-05T08:00:00,8,3,0,276,late,6.38,4.49,1.44,7.36,1.17,6.38,4.34,4.17,1.1283,30,0,0.0,0,0,1243.73,0.4131,1.068,41.24,0,UNSAFE
MILK_10254,ideal_cold,2026-03-12T08:00:00,8,3,0,163,mid,3.95,4.04,3.01,5.39,0.39,3.95,4.01,4.07,0.2523,0,0,0.0,0,0,663.27,-0.1195,1.012,171.05,1,SAFE
MILK_10255,moderate_abuse,2026-04-19T19:00:00,19,6,1,324,late,10.39,9.91,5.46,14.76,1.59,10.39,9.59,10.73,1.2942,324,279,86.11,43,29,3221.79,-0.4586,1.9501,0.0,0,UNSAFE
MILK_10256,good_cold,2026-01-13T02:00:00,2,1,0,53,fresh,5.31,4.09,0.92,7.13,1.25,5.31,3.71,3.62,1.268,4,0,0.0,0,0,220.71,0.183,1.0383,280.97,1,SAFE
MILK_10257,ideal_cold,2026-02-25T05:00:00,5,2,0,344,late,3.65,3.99,2.7,4.98,0.41,3.65,3.64,3.67,0.1699,0,0,0.0,0,0,1374.95,-0.0097,1.0023,0.0,1,SAFE
MILK_10258,short_excursion,2026-05-17T12:00:00,12,6,1,309,late,3.23,4.07,2.45,15.86,1.14,3.23,3.38,3.53,0.2897,3,3,0.97,1,3,1260.17,-0.1219,1.0216,20.32,1,SAFE
MILK_10259,chronic_mild_abuse,2026-01-12T19:00:00,19,0,0,174,late,6.34,7.05,5.3,9.37,0.86,6.34,7.6,7.04,1.0918,156,27,15.52,20,3,1234.6,0.1845,1.4131,90.12,1,SAFE
MILK_10260,ideal_cold,2026-06-28T07:00:00,7,6,1,85,fresh,3.79,4.01,2.96,4.84,0.41,3.79,4.1,3.98,0.5501,0,0,0.0,0,0,344.93,0.0369,1.014,249.81,1,SAFE
MILK_10261,severe_abuse,2026-06-25T10:00:00,10,3,0,68,mid,16.45,14.26,6.08,19.98,2.64,16.45,15.06,14.94,1.716,69,66,97.06,4,31,983.61,0.7479,3.2569,114.53,0,UNSAFE
MILK_10262,moderate_abuse,2026-02-15T19:00:00,19,6,1,319,late,9.27,10.12,6.55,13.76,1.41,9.27,9.29,10.04,1.3891,320,297,93.1,22,42,3238.59,-0.459,1.989,0.0,0,UNSAFE
MILK_10263,good_cold,2026-01-25T05:00:00,5,6,1,183,mid,3.29,4.39,0.79,6.82,1.3,3.29,4.37,4.26,1.2531,23,0,0.0,0,0,807.68,-0.3554,1.06,142.01,1,SAFE
MILK_10264,ideal_cold,2026-02-16T15:00:00,15,0,0,119,mid,4.7,3.98,3.03,4.95,0.39,4.7,4.52,4.3,0.3372,0,0,0.0,0,0,477.41,0.0719,1.007,216.17,1,SAFE
MILK_10265,good_cold,2026-04-22T23:00:00,23,2,0,67,fresh,4.15,4.24,1.44,6.98,1.31,4.15,3.62,3.95,0.9465,8,0,0.0,0,0,288.05,-0.3557,1.0526,265.48,1,SAFE
MILK_10266,long_excursion,2026-06-22T02:00:00,2,0,0,360,late,5.2,4.82,2.67,25.41,3.41,5.2,4.71,4.27,0.617,20,20,5.56,1,20,1738.72,0.2352,1.2382,0.0,0,UNSAFE
MILK_10267,severe_abuse,2026-05-25T15:00:00,15,0,0,384,late,12.75,13.91,6.94,20.87,2.49,12.75,12.21,13.96,2.182,385,381,99.22,5,185,5353.78,-1.0932,3.0904,0.0,0,UNSAFE
MILK_10268,chronic_mild_abuse,2026-06-13T11:00:00,11,5,1,127,mid,7.27,6.94,4.84,8.72,0.79,7.27,7.06,6.7,0.4864,113,9,7.09,8,2,888.4,0.3639,1.3975,158.52,1,SAFE
MILK_10269,severe_abuse,2026-01-30T12:00:00,12,4,0,90,late,15.53,14.05,8.46,20.02,2.15,15.53,16.12,14.35,2.8763,91,91,101.11,1,91,1278.99,0.3703,3.1388,53.51,0,UNSAFE
MILK_10270,chronic_mild_abuse,2026-03-17T15:00:00,15,1,0,291,late,7.04,6.91,5.04,9.09,0.77,7.04,6.8,7.06,0.3632,254,25,8.59,24,2,2016.52,-0.1795,1.3858,0.0,0,UNSAFE
MILK_10271,good_cold,2026-02-01T22:00:00,22,6,1,300,late,4.13,4.46,0.95,7.74,1.19,4.13,4.22,4.42,0.7279,29,0,0.0,0,0,1342.51,0.0004,1.0644,16.69,1,SAFE
MILK_10272,chronic_mild_abuse,2026-03-07T17:00:00,17,5,1,236,late,6.32,6.94,5.22,9.11,0.74,6.32,6.65,6.7,0.3778,214,18,7.63,17,2,1645.49,-0.1934,1.3922,7.45,0,UNSAFE
MILK_10273,long_excursion,2026-05-02T20:00:00,20,5,1,245,late,4.81,4.61,2.08,23.07,3.15,4.81,4.25,3.78,0.5543,10,10,4.08,1,10,1134.46,0.3518,1.1973,42.66,1,SAFE
MILK_10274,long_excursion,2026-04-03T03:00:00,3,4,0,23,fresh,3.9,14.33,3.15,26.1,6.67,3.9,11.9,13.17,4.3352,18,18,78.26,1,18,343.96,-2.1475,4.1059,241.56,1,SAFE
MILK_10275,moderate_abuse,2026-05-11T14:00:00,14,0,0,359,late,11.71,9.97,5.15,14.07,1.58,11.71,11.48,10.74,1.6077,358,317,88.3,40,25,3587.81,0.6542,1.9606,0.0,0,UNSAFE
MILK_10276,chronic_mild_abuse,2026-04-25T06:00:00,6,5,1,10,fresh,7.72,7.14,6.08,8.71,0.74,7.72,7.33,7.06,0.5459,11,1,10.0,1,1,78.54,0.2702,1.5583,320.42,1,SAFE
MILK_10277,short_excursion,2026-04-06T10:00:00,10,0,0,159,mid,3.92,4.57,2.91,17.79,2.56,3.92,4.22,4.08,0.3765,8,8,5.03,1,8,730.4,0.0018,1.1356,155.45,1,SAFE
MILK_10278,short_excursion,2026-02-28T10:00:00,10,5,1,201,mid,4.14,4.29,2.83,18.3,1.95,4.14,4.17,3.92,0.5276,5,5,2.49,1,5,866.69,0.1869,1.0759,119.74,1,SAFE
MILK_10279,good_cold,2026-01-21T04:00:00,4,2,0,172,mid,3.31,4.54,0.82,7.75,1.25,3.31,3.47,3.73,1.5585,19,0,0.0,0,0,784.92,-0.6281,1.0771,150.74,1,SAFE
MILK_10280,good_cold,2026-01-06T08:00:00,8,1,0,100,mid,5.37,4.67,1.23,7.68,1.3,5.37,3.91,4.56,1.3952,16,0,0.0,0,0,471.61,0.1938,1.0982,226.18,1,SAFE
MILK_10281,ideal_cold,2026-04-22T03:00:00,3,2,0,340,late,3.75,3.96,2.85,5.05,0.39,3.75,3.91,4.17,0.3594,0,0,0.0,0,0,1349.2,-0.1044,0.9991,0.0,1,SAFE
MILK_10282,good_cold,2026-03-16T05:00:00,5,0,0,276,late,8.39,4.55,1.43,8.39,1.14,8.39,6.35,5.82,1.8612,24,1,0.36,1,1,1260.55,0.6623,1.0746,39.4,0,UNSAFE
MILK_10283,chronic_mild_abuse,2026-06-03T18:00:00,18,2,0,263,late,8.06,6.93,5.02,9.05,0.76,8.06,7.4,7.31,0.8486,234,20,7.6,19,2,1830.03,0.2711,1.3902,0.0,0,UNSAFE
MILK_10284,good_cold,2026-02-26T02:00:00,2,3,0,27,fresh,4.29,4.52,2.04,6.57,1.24,4.29,4.42,4.15,1.2094,5,0,0.0,0,0,126.48,0.1983,1.1078,306.09,1,SAFE
MILK_10285,good_cold,2026-06-20T11:00:00,11,5,1,168,mid,5.52,4.53,0.75,7.07,1.17,5.52,3.95,4.29,1.0564,20,0,0.0,0,0,765.84,-0.0848,1.0752,155.37,1,SAFE
MILK_10286,chronic_mild_abuse,2026-02-15T09:00:00,9,6,1,38,fresh,7.16,7.0,5.25,8.45,0.8,7.16,7.37,6.7,0.773,36,4,10.53,4,1,273.11,0.348,1.4329,281.55,1,SAFE
MILK_10287,short_excursion,2026-05-16T15:00:00,15,5,1,171,mid,3.49,4.38,2.98,16.56,1.78,3.49,4.28,4.32,0.4503,6,6,3.51,1,6,752.73,-0.0582,1.077,151.84,1,SAFE
MILK_10288,long_excursion,2026-03-04T06:00:00,6,2,0,34,mid,4.71,12.09,2.91,24.33,6.99,4.71,4.18,4.08,0.6584,21,21,61.76,1,21,423.26,0.0599,3.2615,225.11,1,SAFE
MILK_10289,severe_abuse,2026-01-10T00:00:00,0,5,1,149,late,17.94,14.07,7.03,22.69,2.57,17.94,14.61,14.72,3.2488,150,147,98.66,4,75,2109.92,0.0937,3.1676,0.0,0,UNSAFE
MILK_10290,ideal_cold,2026-03-10T02:00:00,2,1,0,378,late,3.98,4.03,2.88,5.4,0.39,3.98,3.91,4.04,0.2394,0,0,0.0,0,0,1526.32,-0.0945,1.0066,0.0,1,SAFE
MILK_10291,short_excursion,2026-07-05T00:00:00,0,6,1,218,mid,3.96,4.3,2.74,16.58,1.91,3.96,3.84,3.91,0.3591,6,6,2.75,1,6,940.91,-0.0485,1.0725,102.19,1,SAFE
MILK_10292,good_cold,2026-03-26T16:00:00,16,3,0,188,mid,3.93,4.38,1.56,7.43,1.18,3.93,4.78,4.98,0.9253,21,0,0.0,0,0,827.96,0.0057,1.0572,137.24,1,SAFE
MILK_10293,short_excursion,2026-05-20T19:00:00,19,2,0,45,fresh,4.14,5.9,2.84,16.51,4.19,4.14,3.76,4.02,0.6812,8,8,17.78,1,8,271.6,-0.0767,1.4411,271.15,1,SAFE
MILK_10294,good_cold,2026-04-25T05:00:00,5,5,1,132,mid,5.48,4.51,0.89,8.14,1.25,5.48,4.49,4.49,1.1156,13,1,0.76,1,1,600.25,0.5005,1.0763,193.93,1,SAFE
MILK_10295,good_cold,2026-02-05T05:00:00,5,3,0,268,late,6.24,4.56,1.41,7.75,1.14,6.24,5.55,5.17,0.8956,25,0,0.0,0,0,1225.92,0.2614,1.0755,47.76,0,UNSAFE
MILK_10296,severe_abuse,2026-03-06T17:00:00,17,4,0,48,mid,16.61,13.88,7.47,18.83,2.46,16.61,15.81,13.23,3.7351,49,48,100.0,2,43,679.9,1.6749,3.13,185.76,0,UNSAFE
MILK_10297,good_cold,2026-02-18T04:00:00,4,2,0,350,late,2.43,4.52,0.76,7.67,1.19,2.43,4.26,4.63,1.1307,38,0,0.0,0,0,1587.48,-0.3883,1.0712,0.0,1,SAFE
MILK_10298,good_cold,2026-01-23T03:00:00,3,4,0,98,mid,5.93,4.82,0.89,7.65,1.15,5.93,5.2,4.65,1.1306,14,0,0.0,0,0,477.13,0.5681,1.1143,226.8,1,SAFE
MILK_10299,short_excursion,2026-04-07T13:00:00,13,1,0,394,late,4.06,4.08,2.04,16.95,1.24,4.06,4.29,4.2,0.5437,4,4,1.02,1,4,1610.1,-0.1691,1.025,0.0,1,SAFE
MILK_10300,ideal_cold,2026-04-13T10:00:00,10,0,0,153,mid,3.97,3.99,2.92,4.98,0.41,3.97,3.77,4.05,0.4188,0,0,0.0,0,0,614.23,-0.1847,1.0063,182.04,1,SAFE
MILK_10301,moderate_abuse,2026-05-22T22:00:00,22,4,0,61,mid,10.39,10.14,5.48,12.62,1.34,10.39,8.76,9.44,1.9222,61,58,95.08,5,43,628.46,-0.1049,2.0152,213.07,0,UNSAFE
MILK_10302,good_cold,2026-02-11T19:00:00,19,2,0,91,fresh,5.29,4.3,1.57,6.84,1.2,5.29,4.26,3.79,1.3395,10,0,0.0,0,0,395.93,0.7955,1.0544,240.05,1,SAFE
MILK_10303,variable_chain,2026-03-05T05:00:00,5,3,0,60,fresh,5.26,5.3,0.5,10.68,2.22,5.26,3.99,4.45,2.4572,24,7,11.67,6,2,323.09,0.5177,1.2074,263.56,1,SAFE
MILK_10304,short_excursion,2026-06-04T15:00:00,15,3,0,346,late,3.82,4.19,1.94,16.01,1.43,3.82,3.83,3.59,0.7596,5,5,1.45,1,5,1454.15,-0.0967,1.0429,0.0,1,SAFE
MILK_10305,moderate_abuse,2026-01-13T19:00:00,19,1,0,98,mid,12.05,10.13,6.11,13.75,1.6,12.05,10.31,10.47,1.7404,99,90,91.84,9,23,1002.91,-0.3009,2.0121,138.81,0,UNSAFE
MILK_10306,ideal_cold,2026-03-09T01:00:00,1,0,0,388,late,4.5,4.01,2.8,5.21,0.37,4.5,3.81,4.02,0.6968,0,0,0.0,0,0,1561.33,0.1265,1.0049,0.0,1,SAFE
MILK_10307,chronic_mild_abuse,2026-02-05T21:00:00,21,3,0,384,late,6.83,7.03,4.26,9.35,0.79,6.83,7.22,7.0,0.3743,353,43,11.2,34,4,2707.23,0.0083,1.4042,0.0,0,UNSAFE
MILK_10308,ideal_cold,2026-05-22T19:00:00,19,4,0,208,mid,4.79,4.01,2.97,4.84,0.37,4.79,4.15,3.98,0.3893,0,0,0.0,0,0,837.8,0.1507,1.0066,126.63,1,SAFE
MILK_10309,severe_abuse,2026-06-29T09:00:00,9,0,0,380,late,15.31,14.06,7.95,21.27,2.49,15.31,15.24,14.61,1.132,381,380,100.0,2,224,5355.9,0.1669,3.1427,0.0,0,UNSAFE
MILK_10310,chronic_mild_abuse,2026-04-22T03:00:00,3,2,0,123,mid,6.39,7.02,4.83,9.33,0.79,6.39,6.53,6.57,0.3791,110,10,8.13,9,2,870.43,0.0842,1.41,162.57,1,SAFE
MILK_10311,good_cold,2026-05-24T05:00:00,5,6,1,131,mid,1.74,4.44,0.72,7.6,1.34,1.74,3.81,4.03,1.4949,19,0,0.0,0,0,586.09,-0.6341,1.069,195.96,1,SAFE
MILK_10312,chronic_mild_abuse,2026-07-05T17:00:00,17,6,1,356,late,6.2,7.05,5.14,9.8,0.79,6.2,6.35,6.54,0.4862,323,45,12.64,41,2,2517.24,-0.1526,1.4075,0.0,0,UNSAFE
MILK_10313,good_cold,2026-06-19T04:00:00,4,4,0,54,fresh,5.13,4.54,2.19,7.03,1.16,5.13,5.9,5.18,0.9621,5,0,0.0,0,0,249.44,0.2101,1.089,277.19,1,SAFE
MILK_10314,good_cold,2026-03-15T14:00:00,14,6,1,255,late,3.61,4.43,1.28,7.92,1.17,3.61,3.56,4.01,0.9239,24,0,0.0,0,0,1134.45,-0.3231,1.0615,65.33,1,SAFE
MILK_10315,moderate_abuse,2026-06-11T12:00:00,12,3,0,204,late,9.22,9.98,5.9,14.17,1.46,9.22,9.94,10.87,1.7312,204,190,93.14,15,32,2045.4,-0.1272,1.9631,0.0,0,UNSAFE
MILK_10316,long_excursion,2026-05-22T02:00:00,2,4,0,248,late,4.84,5.04,2.85,23.07,3.74,4.84,4.65,4.21,0.5006,20,20,8.06,1,20,1255.4,0.2874,1.2884,16.48,1,SAFE
MILK_10317,chronic_mild_abuse,2026-05-19T18:00:00,18,1,0,341,late,6.49,7.08,4.69,9.35,0.81,6.49,7.92,7.26,0.9898,312,43,12.61,37,3,2421.41,0.2247,1.4124,0.0,0,UNSAFE
MILK_10318,good_cold,2026-02-27T17:00:00,17,4,0,256,late,3.62,4.41,1.05,7.88,1.16,3.62,4.45,4.53,0.4577,20,0,0.0,0,0,1133.65,-0.1972,1.0587,64.97,1,SAFE
MILK_10319,short_excursion,2026-01-07T18:00:00,18,2,0,31,fresh,3.81,5.4,3.1,16.15,3.43,3.81,4.45,4.3,0.5643,4,4,12.9,1,4,172.68,-0.1077,1.3218,295.02,1,SAFE
MILK_10320,ideal_cold,2026-07-04T19:00:00,19,5,1,141,mid,3.95,3.99,2.93,5.15,0.36,3.95,4.14,4.0,0.6563,0,0,0.0,0,0,566.79,0.1365,1.0069,194.02,1,SAFE
MILK_10321,short_excursion,2026-01-16T04:00:00,4,4,0,61,fresh,4.27,4.56,2.39,16.62,2.39,4.27,3.5,3.54,0.4887,3,3,4.92,1,3,282.69,0.0789,1.1363,266.68,1,SAFE
MILK_10322,chronic_mild_abuse,2026-04-25T03:00:00,3,5,1,68,fresh,6.21,7.0,5.16,8.88,0.71,6.21,6.71,6.38,0.7258,65,5,7.35,5,1,483.05,0.1533,1.4153,239.76,1,SAFE
MILK_10323,long_excursion,2026-05-30T14:00:00,14,5,1,147,mid,3.72,5.98,2.6,23.51,5.14,3.72,3.81,3.9,0.2514,21,21,14.29,1,21,885.23,-0.0001,1.5802,103.71,1,SAFE
MILK_10324,moderate_abuse,2026-07-06T01:00:00,1,0,0,344,late,10.55,10.1,5.35,13.74,1.44,10.55,9.97,9.94,1.4624,344,323,93.9,20,72,3485.26,0.3119,1.9852,0.0,0,UNSAFE
MILK_10325,variable_chain,2026-04-06T11:00:00,11,0,0,320,late,3.41,5.49,0.5,12.56,2.5,3.41,5.2,6.27,2.2447,131,54,16.88,46,3,1762.77,-1.4242,1.2274,0.0,1,SAFE
MILK_10326,good_cold,2026-03-01T20:00:00,20,6,1,102,mid,4.35,4.5,1.07,6.86,1.13,4.35,4.77,4.8,0.643,12,0,0.0,0,0,463.38,-0.174,1.0749,226.36,1,SAFE
MILK_10327,chronic_mild_abuse,2026-05-17T00:00:00,0,6,1,13,fresh,7.55,6.93,5.43,7.81,0.61,7.55,7.41,7.34,0.4494,13,0,0.0,0,0,97.03,0.1302,1.4893,316.64,1,SAFE
MILK_10328,good_cold,2026-01-31T21:00:00,21,5,1,51,fresh,3.82,4.44,1.7,6.68,1.26,3.82,4.56,4.48,0.4532,5,0,0.0,0,0,230.92,-0.064,1.0804,280.9,1,SAFE
MILK_10329,chronic_mild_abuse,2026-02-07T06:00:00,6,5,1,395,late,7.77,7.05,5.09,9.07,0.76,7.77,7.53,7.32,0.7442,356,40,10.13,37,2,2791.76,0.2553,1.4065,0.0,0,UNSAFE
MILK_10330,good_cold,2026-06-20T10:00:00,10,5,1,145,mid,6.42,4.67,1.9,7.46,1.13,6.42,4.72,4.59,1.6897,20,0,0.0,0,0,681.84,-0.0073,1.0922,177.63,1,SAFE
MILK_10331,ideal_cold,2026-03-16T14:00:00,14,0,0,195,mid,3.93,3.96,2.78,5.36,0.41,3.93,4.0,3.97,0.2175,0,0,0.0,0,0,776.57,-0.0651,1.002,140.61,1,SAFE
MILK_10332,short_excursion,2026-06-15T00:00:00,0,0,0,225,late,3.95,4.16,2.82,18.9,1.66,3.95,4.02,3.93,0.4552,4,4,1.78,1,4,940.54,0.003,1.0495,99.86,1,SAFE
MILK_10333,short_excursion,2026-04-08T06:00:00,6,2,0,212,mid,2.49,4.36,2.45,18.4,2.16,2.49,3.83,3.97,0.7444,6,6,2.83,1,6,929.52,-0.3925,1.0933,104.21,1,SAFE
MILK_10334,chronic_mild_abuse,2026-03-02T19:00:00,19,0,0,317,late,5.59,6.94,4.15,9.4,0.77,5.59,6.27,6.42,0.5464,284,26,8.2,25,2,2207.6,-0.2594,1.391,0.0,0,UNSAFE
MILK_10335,variable_chain,2026-05-17T15:00:00,15,6,1,229,late,5.31,5.13,0.5,12.0,2.5,5.31,5.6,5.42,1.1483,83,31,13.54,28,2,1179.59,-0.2966,1.1809,65.56,0,UNSAFE
MILK_10336,short_excursion,2026-04-29T00:00:00,0,2,0,130,mid,3.83,4.56,2.18,16.76,2.62,3.83,4.04,4.28,0.3888,8,8,6.15,1,8,596.89,-0.1832,1.1365,188.26,1,SAFE
MILK_10337,chronic_mild_abuse,2026-06-29T18:00:00,18,0,0,69,fresh,5.39,7.08,4.71,9.2,0.81,5.39,6.82,7.08,0.9915,65,9,13.04,8,2,495.82,-0.2982,1.4291,237.39,1,SAFE
MILK_10338,severe_abuse,2026-05-20T15:00:00,15,2,0,266,late,13.85,14.16,6.27,21.37,2.5,13.85,12.36,12.38,2.0442,267,266,100.0,2,254,3781.25,-0.2923,3.1806,0.0,0,UNSAFE
MILK_10339,severe_abuse,2026-02-22T23:00:00,23,6,1,394,late,13.79,14.11,6.99,22.49,2.53,13.79,13.94,14.05,1.182,395,392,99.49,4,236,5573.75,-0.3446,3.1655,0.0,0,UNSAFE
MILK_10340,ideal_cold,2026-06-05T00:00:00,0,4,0,133,mid,3.24,3.97,3.0,5.12,0.41,3.24,3.85,3.95,0.3899,0,0,0.0,0,0,532.03,-0.2143,1.0053,202.3,1,SAFE
MILK_10341,chronic_mild_abuse,2026-02-06T03:00:00,3,4,0,215,late,6.96,7.04,4.95,9.47,0.84,6.96,6.92,6.86,0.4802,188,24,11.16,20,3,1519.74,0.0685,1.4083,33.21,0,UNSAFE
MILK_10342,ideal_cold,2026-04-29T17:00:00,17,2,0,389,late,3.84,4.03,2.9,5.15,0.39,3.84,3.8,3.97,0.3712,0,0,0.0,0,0,1572.73,-0.1582,1.0071,0.0,1,SAFE
MILK_10343,severe_abuse,2026-05-30T02:00:00,2,5,1,235,late,14.02,13.85,5.41,21.12,2.51,14.02,14.56,15.36,2.1754,235,235,100.0,2,221,3269.32,-1.1536,3.0804,0.0,0,UNSAFE
MILK_10344,short_excursion,2026-04-07T09:00:00,9,1,0,22,fresh,3.66,7.4,3.25,18.17,5.62,3.66,3.77,3.94,0.2587,6,6,27.27,1,6,170.24,-0.1231,1.9003,294.19,1,SAFE
MILK_10345,moderate_abuse,2026-02-05T10:00:00,10,3,0,244,late,9.43,9.93,6.31,14.8,1.5,9.43,8.74,8.98,1.1204,245,226,92.62,18,42,2431.93,0.1517,1.9521,0.0,0,UNSAFE
MILK_10346,long_excursion,2026-05-27T15:00:00,15,2,0,288,late,3.01,5.01,2.6,24.24,3.85,3.01,3.35,3.55,0.4801,21,20,6.94,1,20,1446.64,-0.272,1.3009,0.0,1,SAFE
MILK_10347,good_cold,2026-02-14T08:00:00,8,5,1,33,fresh,5.54,4.31,1.47,7.64,1.28,5.54,4.79,4.74,0.7273,3,0,0.0,0,0,146.69,0.3123,1.0771,300.45,1,SAFE
MILK_10348,chronic_mild_abuse,2026-03-01T06:00:00,6,6,1,81,mid,8.69,6.85,5.49,8.69,0.76,8.69,7.9,7.1,1.0987,66,6,7.41,5,2,561.79,0.8263,1.3896,223.45,0,UNSAFE
MILK_10349,chronic_mild_abuse,2026-03-30T06:00:00,6,0,0,345,late,7.48,6.95,4.75,9.15,0.8,7.48,7.42,7.09,0.6668,301,37,10.72,34,2,2404.66,0.4228,1.3921,0.0,0,UNSAFE
MILK_10350,moderate_abuse,2026-01-26T21:00:00,21,0,0,204,late,6.29,10.05,6.29,13.68,1.46,6.29,8.21,9.18,1.7108,205,187,91.67,16,31,2060.12,-0.9196,1.9784,0.0,0,UNSAFE
MILK_10351,chronic_mild_abuse,2026-04-18T06:00:00,6,5,1,162,mid,6.47,7.02,5.01,8.97,0.79,6.47,6.55,7.13,0.7797,146,17,10.49,16,2,1144.17,-0.3002,1.4072,108.04,1,SAFE
MILK_10352,good_cold,2026-05-11T17:00:00,17,0,0,100,mid,3.84,4.51,1.79,7.08,1.24,3.84,4.17,4.69,0.7963,13,0,0.0,0,0,455.42,-0.2351,1.0781,228.19,1,SAFE
MILK_10353,short_excursion,2026-03-01T18:00:00,18,6,1,114,mid,4.29,4.39,2.53,16.94,2.36,4.29,4.16,4.14,0.1462,5,5,4.39,1,5,505.04,0.0684,1.1067,209.83,1,SAFE
MILK_10354,moderate_abuse,2026-01-22T08:00:00,8,3,0,66,mid,12.17,9.99,6.56,13.13,1.46,12.17,10.16,10.2,2.2047,67,60,90.91,7,20,669.08,0.1433,1.9845,205.02,0,UNSAFE
MILK_10355,moderate_abuse,2026-02-04T04:00:00,4,2,0,223,late,12.06,9.98,6.32,13.79,1.47,12.06,10.61,10.28,1.4275,224,202,90.58,20,33,2235.27,0.3652,1.9626,0.0,0,UNSAFE
MILK_10356,good_cold,2026-02-21T14:00:00,14,5,1,162,mid,3.85,4.58,0.97,8.14,1.29,3.85,4.62,4.77,1.0726,26,1,0.62,1,1,745.81,-0.2639,1.0827,160.61,1,SAFE
MILK_10357,long_excursion,2026-02-11T04:00:00,4,2,0,353,late,3.86,4.47,2.81,24.7,2.55,3.86,4.07,3.92,0.2219,11,11,3.12,1,11,1583.15,0.0507,1.1333,0.0,1,SAFE
MILK_10358,moderate_abuse,2026-03-11T10:00:00,10,2,0,271,late,10.11,10.05,6.21,15.01,1.44,10.11,10.03,9.71,1.0451,272,250,92.25,21,34,2734.35,0.0369,1.9762,0.0,0,UNSAFE
MILK_10359,ideal_cold,2026-04-25T22:00:00,22,5,1,317,late,4.23,4.0,2.85,5.05,0.42,4.23,3.74,3.77,0.2886,0,0,0.0,0,0,1270.79,0.0919,1.0038,17.8,1,SAFE
MILK_10360,short_excursion,2026-05-04T09:00:00,9,0,0,387,late,3.76,4.17,2.62,16.31,1.37,3.76,4.27,4.25,0.4829,6,6,1.55,1,6,1616.42,-0.1452,1.0378,0.0,1,SAFE
MILK_10361,short_excursion,2026-01-17T23:00:00,23,5,1,255,late,3.07,4.2,2.59,16.6,1.54,3.07,3.64,3.69,0.3709,6,6,2.35,1,6,1075.79,-0.0731,1.0476,68.86,1,SAFE
MILK_10362,chronic_mild_abuse,2026-05-27T05:00:00,5,2,0,203,late,7.22,7.05,4.76,9.17,0.75,7.22,6.82,6.92,0.3424,190,21,10.34,18,2,1437.21,0.0701,1.4089,49.99,0,UNSAFE
MILK_10363,moderate_abuse,2026-06-10T08:00:00,8,2,0,208,late,10.28,10.11,6.81,14.36,1.42,10.28,11.26,10.75,0.9166,209,197,94.71,12,35,2112.78,0.3305,1.9901,0.0,0,UNSAFE
MILK_10364,chronic_mild_abuse,2026-01-16T23:00:00,23,4,0,257,late,4.86,7.0,4.66,9.4,0.82,4.86,6.61,6.89,1.0232,224,25,9.73,23,2,1806.33,-0.3992,1.4017,0.0,1,SAFE
MILK_10365,variable_chain,2026-05-31T04:00:00,4,6,1,203,late,8.72,5.6,0.5,12.23,2.46,8.72,6.59,4.95,3.9381,87,34,16.75,30,2,1141.89,0.1251,1.2422,83.84,0,UNSAFE
MILK_10366,short_excursion,2026-01-06T08:00:00,8,1,0,128,mid,4.58,4.35,2.61,17.0,2.03,4.58,4.57,3.96,0.6499,5,5,3.91,1,5,561.46,0.4523,1.0858,197.02,1,SAFE
MILK_10367,ideal_cold,2026-05-10T23:00:00,23,6,1,122,mid,4.28,4.09,3.14,5.13,0.38,4.28,4.02,4.16,0.3624,0,0,0.0,0,0,503.09,-0.1642,1.0191,211.66,1,SAFE
